STOCKNO,INVOICEDAT,BRANCHNO,Make,Model,SALETYPE,SALEPRICE,COSTPRICE,METALPROFIT,Mileage,Make_new,Model_new
9773,2022-01-14,4,ford,Ford Fiesta Variants,Used Sale BFC Margin,17399.0,14500.0,2415.8333333,17735.0,ford,Ford Fiesta Variants
9774,2022-08-08,2,ford,mustang,Used Sale BFC Margin,33879.0,39920.0,-6041.0,51298.0,ford,mustang
9776,2021-12-31,4,ford,ford newtrade,New Trade,18377.46,18579.54,-202.08,,ford,ford newtrade
9779,2022-03-14,2,ford,Ford Kuga Variants,Used PX Margin,14459.0,12200.0,1882.5,57320.0,ford,Ford Kuga Variants
9780,2022-01-20,7,bmw,BMW Series Models,Used PX Margin,3600.0,2899.0,584.1666666,57429.0,bmw,BMW Series Models
9781,2022-01-11,3,ford,Ford Puma Variants,Used Sale BFC Margin,23699.0,21009.0,2241.6666666,2008.0,ford,Ford Puma Variants
9782,2022-03-08,8,honda,cr-v,Used PX Margin,19499.0,18000.0,1249.1666666,44473.0,honda,Other
9784,2021-12-29,11,ford,Ford Transit Variants,New Retail CV,36430.0,32149.47,4280.53,,ford,Ford Transit Variants
9785,2022-01-12,9,ford,Ford Fiesta Variants,New Retail,20233.33,20070.92,162.41,0.0,ford,Ford Fiesta Variants
9786,2022-02-02,11,ford,Ford Kuga Variants,Used PX Margin,22499.0,18000.0,3749.1666666,25461.0,ford,Ford Kuga Variants
9787,2022-03-22,6,fiat,500x,Used PX Margin,8500.0,7400.0,916.6666666,51000.0,fiat,Other
9789,2022-01-05,8,volkswagen,polo,Used PX Margin,20499.0,18550.0,1624.1666666,23803.0,volkswagen,polo
9790,2022-01-19,8,volkswagen,Volkswagen Golf Variants,Used PX Margin,9986.0,7750.0,1863.3333333,37810.0,volkswagen,Volkswagen Golf Variants
9791,2022-01-18,8,ford,Ford Mondeo Variants,Used Sale BFC Margin,14500.0,12000.0,2083.3333333,51809.0,ford,Ford Mondeo Variants
9792,2022-01-19,4,ford,Ford Focus Variants,Used Sale BFC Margin,29656.0,26000.0,3046.6666666,27521.0,ford,Ford Focus Variants
9793,2022-02-23,3,ford,Ford Focus Variants,Used PX Margin,19299.0,17700.14,1332.3833333,4249.0,ford,Ford Focus Variants
9794,2022-01-20,4,mini,hatchback,Used PX Margin,4200.0,3750.0,375.0,113000.0,mini,hatchback
9795,2022-01-27,7,kia,sportage,Used PX Margin,8850.0,8350.0,416.6666666,50600.0,kia,sportage
9796,2022-01-19,11,ford,Ford Fiesta Variants,Used PX Margin,7499.0,5500.0,1665.8333333,44250.0,ford,Ford Fiesta Variants
9798,2022-01-18,4,vauxhall,zafira,Used PX Margin,13249.0,11000.0,1874.1666666,37004.0,vauxhall,zafira
9799,2022-02-10,3,seat,ibiza,Used PX Margin,6600.0,4600.0,1666.6666666,67377.0,seat,ibiza
9800,2022-01-18,3,ford,Ford Fiesta Variants,Used Sale BFC Margin,14599.0,12500.0,1749.1666666,17041.0,ford,Ford Fiesta Variants
9801,2022-04-28,8,ford,Ford Fiesta Variants,Used Sale BFC Margin,15849.0,14701.0,956.6666666,12660.0,ford,Ford Fiesta Variants
9802,2022-01-31,7,ford,Ford Fiesta Variants,Used PX Margin,6899.0,4450.0,2040.8333333,77865.0,ford,Ford Fiesta Variants
9804,2022-02-10,7,ford,Ford Transit Variants,Used Sale BFC CV VAT Q,24448.3333,22000.0,2448.3333,31939.0,ford,Ford Transit Variants
9806,2022-02-25,5,ford,Ford Transit Variants,Used Sale BFC CV VAT Q,40490.0,38995.0,1495.0,7517.0,ford,Ford Transit Variants
9807,2022-01-24,2,ford,Ford Focus Variants,Used PX Margin,11499.0,8900.0,2165.8333333,29000.0,ford,Ford Focus Variants
9808,2022-01-17,5,volkswagen,polo,Used PX Margin,13999.0,11400.0,2165.8333333,54231.0,volkswagen,polo
9811,2022-05-26,4,ford,Ford Fiesta Variants,Used PX Margin,3600.0,3150.0,375.0,83500.0,ford,Ford Fiesta Variants
9812,2022-01-10,3,ford,Ford Fiesta Variants,Used Sale BFC Margin,14899.0,12500.0,1999.1666666,18859.0,ford,Ford Fiesta Variants
9813,2022-01-27,9,nissan,Nissan Qashqai Variants,Used PX Margin,1700.0,2000.0,-300.0,92000.0,nissan,Nissan Qashqai Variants
9814,2021-12-24,1,ford,Ford Transit Variants,New Retail CV,31330.0,27648.72,3681.28,,ford,Ford Transit Variants
9815,2022-01-28,5,mercedes-benz,e class,Used PX Margin,14524.0,11500.0,2520.0,86992.0,mercedes-benz,Other
9816,2022-01-14,11,mazda,,Used PX Margin,11899.0,10000.0,1582.5,16837.0,Other,
9817,2021-12-30,3,ford,Ford Kuga Variants,Used PX Margin,11299.0,8655.72,2202.7333333,55949.0,ford,Ford Kuga Variants
9818,2022-01-20,5,vauxhall,astra,Used PX Margin,3300.0,3000.0,250.0,88919.0,vauxhall,astra
9819,2022-01-24,5,audi,Audi A-Series Models,Used PX Margin,27749.0,25400.0,1957.5,16479.0,audi,Audi A-Series Models
9820,2022-02-22,8,ford,Ford Focus Variants,Used PX Margin,16487.0,15000.0,1239.1666666,18856.0,ford,Ford Focus Variants
9821,2022-01-10,2,ford,Ford Transit Variants,Used Sale BFC CV VAT Q,21552.5,18000.0,3552.5,34268.0,ford,Ford Transit Variants
9822,2022-06-24,8,jaguar,e-pace,Used Sale BFC Margin,30499.0,30350.0,124.1666666,9557.0,jaguar,Other
9823,2022-01-26,8,audi,Audi A-Series Models,Used Sale BFC VAT Q,25227.5,23416.67,1810.83,34709.0,audi,Audi A-Series Models
9824,2022-05-25,11,seat,arona,Used Sale BFC Margin,16124.0,17100.0,-976.0,12864.0,seat,Other
9825,2022-03-11,5,jaguar,xe,Used Sale BFC VAT Q,17333.33,16833.33,500.0,19018.0,jaguar,Other
9826,2022-01-28,4,ford,Ford Fiesta Variants,Used Sale BFC Margin,15995.0,14000.0,1662.5,1800.0,ford,Ford Fiesta Variants
9827,2022-02-07,5,bmw,BMW Series Models,Used Sale BFC VAT Q,20832.5,18416.67,2415.83,37010.0,bmw,BMW Series Models
9828,2022-01-19,5,volkswagen,passat,Used Sale BFC VAT Q,12312.5,10583.33,1729.17,49096.0,volkswagen,passat
9829,2022-08-10,8,volkswagen,tiguan,Used Sale BFC VAT Q,12850.0,13833.33,-983.33,44501.0,volkswagen,tiguan
9830,2022-03-30,6,volkswagen,tiguan allspace,Used Sale BFC Margin,28999.0,27800.0,999.1666666,17608.0,volkswagen,Other
9831,2022-01-26,5,mercedes-benz,a class,Used Sale BFC VAT Q,15524.1667,13583.33,1940.8367,38157.0,mercedes-benz,a class
9832,2021-12-23,2,ford,Ford Transit Variants,Used Sale BFC CV VAT Q,5500.0,5259.25,240.75,122559.0,ford,Ford Transit Variants
9833,2022-03-25,5,jaguar,f-pace,Used Sale BFC VAT Q,24790.8333,23416.67,1374.1633,24240.0,jaguar,Other
9836,2022-04-19,5,audi,q2,Used PX Margin,18449.0,17600.0,707.5,25957.0,audi,Other
9837,2022-01-20,10,ford,Ford Fiesta Variants,Used PX Margin,3600.0,3450.0,125.0,94880.0,ford,Ford Fiesta Variants
9838,2022-01-10,4,ford,Ford Focus Variants,Used PX Margin,5999.0,4250.0,1457.5,52539.0,ford,Ford Focus Variants
9839,2022-01-03,2,ford,Ford Transit Variants,New Retail CV,34830.0,30737.47,4092.53,,ford,Ford Transit Variants
9840,2022-01-20,7,nissan,Nissan Qashqai Variants,Used PX Margin,5100.0,4500.0,500.0,69600.0,nissan,Nissan Qashqai Variants
9841,2022-01-06,4,ford,Ford Mondeo Variants,Used PX Margin,15899.0,12650.0,2707.5,50380.0,ford,Ford Mondeo Variants
9843,2022-01-31,5,vauxhall,astra,Used PX Margin,11999.0,9500.0,2082.5,24091.0,vauxhall,astra
9844,2022-01-07,2,ford,Ford Ranger Variants,New Retail CV,35175.0,32097.19,3077.81,,ford,Ford Ranger Variants
9845,2022-01-20,4,toyota,corolla,Used PX Margin,800.0,750.0,41.6666666,115633.0,toyota,Other
9846,2022-01-31,5,audi,Audi A-Series Models,Used Sale BFC Margin,14999.0,12400.0,2165.8333333,36613.0,audi,Audi A-Series Models
9847,2022-01-31,4,volkswagen,Volkswagen Golf Variants,Used PX Margin,638.0,200.0,365.0,146739.0,volkswagen,Volkswagen Golf Variants
9848,2022-01-19,8,ford,Ford Fiesta Variants,Used Sale BFC Margin,14899.0,11950.0,2457.5,17806.0,ford,Ford Fiesta Variants
9849,2022-01-20,11,mini,hatch,Used PX Margin,2450.0,1850.0,500.0,88000.0,mini,Other
9850,2022-01-27,2,peugeot,,Used PX Margin,750.0,900.0,-150.0,140000.0,peugeot,
9851,2021-12-30,4,ford,Ford Focus Variants,New Retail,19795.83,19201.96,593.87,50.0,ford,Ford Focus Variants
9852,2021-12-30,11,ford,Ford Puma Variants,New Motabilitiy,18945.83,18579.54,366.29,,ford,Ford Puma Variants
9853,2022-01-20,5,nissan,micra,Used PX Margin,1000.0,1000.0,0.0,87000.0,nissan,Other
9854,2021-12-29,4,ford,ford newtrade,New Trade,19266.63,19468.71,-202.08,,ford,ford newtrade
9855,2022-04-28,8,mazda,,Used PX Margin,14835.0,14000.0,695.8333333,24058.0,Other,
9856,2022-02-21,2,ford,Ford Fiesta Variants,Used Sale BFC Margin,10449.0,8300.0,1790.8333333,36458.0,ford,Ford Fiesta Variants
9857,2022-02-17,11,nissan,Nissan Qashqai Variants,Used PX Margin,13400.0,14000.0,-600.0,35207.0,nissan,Nissan Qashqai Variants
9858,2021-12-31,8,ford,mustang mach-e,New Retail,55166.67,54954.17,212.5,10.0,ford,mustang mach-e
9859,2022-01-04,7,ford,Ford Focus Variants,New Retail,19795.83,19201.96,593.87,0.0,ford,Ford Focus Variants
9861,2022-01-14,4,ford,Ford Fiesta Variants,Used PX Margin,9399.0,6650.0,2290.8333333,57195.0,ford,Ford Fiesta Variants
9863,2022-01-27,8,bmw,x1,Used PX Margin,5800.0,5500.0,250.0,92500.0,bmw,x1
9864,2022-01-10,2,ford,Ford Kuga Variants,Used PX Margin,13999.0,10300.0,3082.5,44239.0,ford,Ford Kuga Variants
9866,2022-01-24,3,ford,Ford Fiesta Variants,Used PX Margin,12299.0,9800.0,2082.5,40762.0,ford,Ford Fiesta Variants
9867,2022-01-28,3,ford,Ford Kuga Variants,Used Sale BFC Margin,19900.0,19900.0,0.0,32749.0,ford,Ford Kuga Variants
9868,2022-01-31,2,ford,Ford Ranger Variants,New Retail CV,35175.0,32097.19,3077.81,,ford,Ford Ranger Variants
9871,2022-01-19,6,ford,Ford Kuga Variants,Used PX Margin,16100.0,13200.0,2416.6666666,36186.0,ford,Ford Kuga Variants
9872,2022-01-12,9,ford,Ford Fiesta Variants,New Retail,20233.33,20070.92,162.41,0.0,ford,Ford Fiesta Variants
9874,2022-01-20,4,volkswagen,Volkswagen Golf Variants,Used PX Margin,4000.0,3850.0,125.0,83142.0,volkswagen,Volkswagen Golf Variants
9876,2022-01-06,5,ford,Ford Transit Variants,New Retail CV,41245.0,37329.75,3915.25,,ford,Ford Transit Variants
9881,2022-01-21,11,ford,Ford Fiesta Variants,Used PX Margin,10999.0,9100.0,1582.5,34338.0,ford,Ford Fiesta Variants
9882,2022-02-07,7,ford,Ford Fiesta Variants,Used PX Margin,9499.0,7500.0,1665.8333333,37367.0,ford,Ford Fiesta Variants
9884,2022-02-28,6,volkswagen,polo,Used PX Margin,9325.0,7500.0,1520.8333333,31725.0,volkswagen,polo
9885,2022-02-17,4,kia,ceed,Used PX Margin,1200.0,750.0,375.0,89000.0,kia,Other
9888,2022-01-21,3,ford,Ford Focus Variants,Used Sale BFC Margin,10975.0,9150.0,1520.8333333,44201.0,ford,Ford Focus Variants
9889,2022-09-07,11,vauxhall,astra,Used PX Margin,10424.0,8675.0,1457.5,30001.0,vauxhall,astra
9890,2022-01-28,4,ford,ecosport,Used PX Margin,13599.0,11000.0,2165.8333333,40362.0,ford,ecosport
9892,2022-01-10,5,vauxhall,corsa,Used PX Margin,4999.0,2250.0,2290.8333333,43108.0,vauxhall,corsa
9893,2022-01-14,5,vauxhall,corsa,Used PX Margin,4999.0,2750.0,1874.1666666,40793.0,vauxhall,corsa
9894,2022-01-26,8,bmw,x3,Used PX Margin,12499.0,9250.0,2707.5,67680.0,bmw,Other
9896,2022-03-28,6,peugeot,,Used PX Margin,5424.0,4100.0,1103.3333333,67234.0,peugeot,
9898,2022-01-04,11,ford,Ford Focus Variants,New Retail,18619.96,18619.96,0.0,0.0,ford,Ford Focus Variants
9900,2022-01-21,2,ford,Ford Kuga Variants,Used PX Margin,21749.0,19200.0,2124.1666666,14274.0,ford,Ford Kuga Variants
9901,2022-01-07,2,ford,Ford Fiesta Variants,Used PX Margin,4799.0,2500.0,1915.8333333,47500.0,ford,Ford Fiesta Variants
9902,2022-01-20,8,vauxhall,corsa,Used PX Margin,2800.0,1500.0,1083.3333333,60000.0,vauxhall,corsa
9903,2022-01-17,2,ford,s-max,Used PX Margin,19628.0,17250.0,1981.6666666,37798.0,ford,s-max
9904,2022-01-20,2,ford,galaxy,Used PX Margin,14851.0,11500.0,2792.5,56659.0,ford,galaxy
9905,2022-02-16,5,audi,q2,Used PX Margin,25749.0,23800.0,1624.1666666,6954.0,audi,Other
9906,2022-01-20,5,skoda,octavia,Used PX Margin,350.0,100.0,208.3333333,160000.0,skoda,octavia
9909,2022-02-21,10,ford,Ford Kuga Variants,Used PX Margin,17495.0,16700.87,661.775,29200.0,ford,Ford Kuga Variants
9910,2022-01-07,10,ford,Ford Kuga Variants,New Motabilitiy,25254.17,24779.46,474.71,,ford,Ford Kuga Variants
9911,2021-12-31,8,ford,mustang mach-e,New Retail,55166.67,54954.17,212.5,,ford,mustang mach-e
9913,2022-01-31,8,ford,s-max,Used PX Margin,1250.0,950.0,250.0,134602.0,ford,s-max
9914,2022-01-18,5,renault,clio,Used PX Margin,8799.0,6700.0,1749.1666666,48211.0,renault,clio
9915,2022-01-27,1,volkswagen,Volkswagen Golf Variants,Used PX Margin,550.0,300.0,208.3333333,148433.0,volkswagen,Volkswagen Golf Variants
9916,2022-01-29,10,ford,Ford Focus Variants,New Motabilitiy,20387.5,19775.88,611.62,0.0,ford,Ford Focus Variants
9917,2022-01-06,3,ford,Ford Fiesta Variants,Used PX Margin,7699.0,5824.52,1562.0666666,69818.0,ford,Ford Fiesta Variants
9918,2022-02-21,5,audi,Audi A-Series Models,Used PX Margin,17949.0,15000.0,2457.5,80545.0,audi,Audi A-Series Models
9920,2022-01-28,5,mitsubishi,l200,Used PX Margin CV,16190.0,13600.0,2158.3333333,67826.0,mitsubishi,Other
9921,2022-02-24,6,vauxhall,astra,Used PX Margin,2200.0,1500.0,583.3333333,100254.0,vauxhall,astra
9922,2022-02-17,5,ford,Ford Transit Variants,Used Sale BFC CV Margin,325.0,250.0,62.5,132154.0,ford,Ford Transit Variants
9925,2022-01-24,11,ford,Ford Fiesta Variants,Used Sale BFC Margin,11999.0,10155.44,1536.3,10135.0,ford,Ford Fiesta Variants
9927,2022-02-26,7,ford,Ford Focus Variants,Used Sale BFC Margin,16624.0,15070.0,1295.0,34154.0,ford,Ford Focus Variants
9929,2022-03-21,5,renault,kadjar,Used PX Margin,14249.0,11600.0,2207.5,53896.0,renault,Other
9931,2022-01-28,11,audi,Audi A-Series Models,Used PX Margin,17999.0,16000.0,1665.8333333,12208.0,audi,Audi A-Series Models
9932,2022-01-04,5,ford,Ford Transit Variants,New Retail CV,31330.0,27648.72,3681.28,,ford,Ford Transit Variants
9933,2022-05-05,2,vauxhall,corsa,Used PX Margin,300.0,1000.0,-700.0,114275.0,vauxhall,corsa
9934,2022-01-25,5,seat,leon,Used PX Margin,10999.0,8700.0,1915.8333333,38977.0,seat,leon
9935,2022-01-27,4,ford,Ford Fiesta Variants,Used PX Margin,4100.0,2650.0,1208.3333333,93419.0,ford,Ford Fiesta Variants
9936,2022-01-04,1,ford,Ford Transit Variants,New Retail CV,31330.0,27648.72,3681.28,,ford,Ford Transit Variants
9939,2022-06-29,2,ford,Ford Ranger Variants,Used Sale BFC CV VAT Q,30499.0,30000.0,499.0,11263.0,ford,Ford Ranger Variants
9940,2022-02-16,4,ford,Ford Focus Variants,Used Sale BFC Margin,23199.0,20700.0,2082.5,5241.0,ford,Ford Focus Variants
9941,2022-01-27,8,nissan,x-trail,Used PX Margin,2050.0,2000.0,41.6666666,86798.0,nissan,x-trail
9942,2022-02-01,5,honda,jazz,Used Sale BFC Margin,13999.0,11000.0,2499.1666666,11404.0,honda,Other
9943,2022-02-11,5,volvo,xc60,Used PX Margin,39449.0,36500.0,2457.5,13261.0,volvo,Other
9945,2022-03-07,5,renault,zoe,Used Sale BFC Margin,19249.0,16400.0,2374.1666666,15492.0,renault,Other
9946,2022-01-13,4,ford,Ford Fiesta Variants,Used PX Margin,380.0,300.0,66.6666666,54000.0,ford,Ford Fiesta Variants
9947,2022-03-23,1,ford,Ford Ranger Variants,Used Sale BFC CV VAT Q,32756.0,30000.0,2756.0,10346.0,ford,Ford Ranger Variants
9949,2022-01-21,7,ford,Ford Mondeo Variants,Used PX Margin,11596.0,9300.0,1913.3333333,68500.0,ford,Ford Mondeo Variants
9952,2022-06-01,2,ford,Ford Ranger Variants,Used Sale BFC CV VAT Q,28850.0,29000.0,-150.0,14225.0,ford,Ford Ranger Variants
9953,2022-03-10,5,honda,cr-v,Used PX Margin,27000.0,26100.0,750.0,5556.0,honda,Other
9954,2022-02-14,5,vauxhall,crossland x,Used Sale BFC Margin,17999.0,15200.0,2332.5,1661.0,vauxhall,Other
9955,2022-01-14,6,ford,Ford Kuga Variants,Used PX Margin,11499.0,8500.0,2499.1666666,50795.0,ford,Ford Kuga Variants
9956,2022-03-31,5,vauxhall,grandland x,Used Sale BFC Margin,16849.0,16100.0,624.1666666,11297.0,vauxhall,grandland x
9957,2022-01-17,5,citroen,berlingo multispace,Used Sale BFC Margin,13999.0,11300.0,2249.1666666,8539.0,citroen,Other
9958,2022-01-27,11,ford,Ford Transit Variants,Used Sale BFC CV Margin,16800.0,14000.0,2333.3333333,78000.0,ford,Ford Transit Variants
9960,2022-01-24,5,volkswagen,Volkswagen Golf Variants,Used Sale BFC VAT Q,17082.5,15083.33,1999.17,34442.0,volkswagen,Volkswagen Golf Variants
9961,2022-02-10,5,volkswagen,passat alltrack,Used Sale BFC VAT Q,15616.6667,13250.0,2366.6667,46364.0,volkswagen,Other
9962,2022-03-31,5,nissan,juke,Used Sale BFC VAT Q,10832.5,10833.33,-0.83,40552.0,nissan,juke
9963,2022-01-24,5,hyundai,tucson,Used Sale BFC VAT Q,13999.1667,12000.0,1999.1667,30771.0,hyundai,tucson
9966,2022-02-21,5,volkswagen,touran,Used Sale BFC VAT Q,16040.8333,13916.67,2124.1633,44191.0,volkswagen,Other
9967,2022-01-31,5,seat,leon,Used Sale BFC VAT Q,10207.5,8166.67,2040.83,26871.0,seat,leon
9968,2022-03-11,5,nissan,Nissan Qashqai Variants,Used Sale BFC VAT Q,11624.17,9833.33,1790.84,46518.0,nissan,Nissan Qashqai Variants
9969,2022-03-14,5,volkswagen,Volkswagen Golf Variants,Used Sale BFC VAT Q,18957.5,18083.33,874.17,10597.0,volkswagen,Volkswagen Golf Variants
9970,2022-02-04,5,volkswagen,Volkswagen Golf Variants,Used Sale BFC VAT Q,19374.1667,17666.67,1707.4967,15010.0,volkswagen,Volkswagen Golf Variants
9971,2022-03-21,11,ford,Ford Transit Variants,Used Sale BFC CV VAT Q,38999.0,41038.56,-2039.56,9.0,ford,Ford Transit Variants
9972,2022-01-19,3,ford,Ford Focus Variants,Used Sale BFC Margin,26499.0,23000.0,2915.8333333,6030.0,ford,Ford Focus Variants
9973,2022-03-21,5,kia,sportage,Used Sale BFC VAT Q,13207.5,12708.33,499.17,20724.0,kia,sportage
9974,2022-03-07,5,nissan,juke,Used Sale BFC Margin,19937.0,18600.0,1114.1666666,8306.0,nissan,juke
9975,2022-05-26,11,ford,Ford Transit Variants,Used Sale BFC CV VAT Q,31990.0,41038.56,-9048.56,9.0,ford,Ford Transit Variants
9976,2022-01-25,8,bmw,BMW Series Models,Used Sale BFC VAT Q,16898.3333,15416.67,1481.6633,18285.0,bmw,BMW Series Models
9977,2023-07-19,11,ford,Ford Ranger Variants,Ex Demo VAT Q CV,33490.0,42690.94,-9200.94,8645.0,ford,Ford Ranger Variants
9978,2022-03-07,8,hyundai,tucson,Used Sale BFC VAT Q,18749.1667,16416.67,2332.4967,22302.0,hyundai,tucson
9979,2022-03-23,6,seat,leon,Used Sale BFC VAT Q,12500.0,11250.0,1250.0,13736.0,seat,leon
9980,2022-04-05,11,ford,Ford Ranger Variants,Used Sale BFC CV VAT Q,40990.0,42690.94,-1700.94,99.0,ford,Ford Ranger Variants
9981,2022-04-28,4,ford,Ford Focus Variants,Used Sale BFC Margin,9999.0,8750.0,1040.8333333,49161.0,ford,Ford Focus Variants
9982,2023-03-17,11,ford,Ford Ranger Variants,Ex Demo VAT Q CV,32990.0,42690.94,-9700.94,11950.0,ford,Ford Ranger Variants
9983,2022-02-25,6,mercedes-benz,gla,Used Sale BFC VAT Q,19999.1667,18583.33,1415.8367,9127.0,mercedes-benz,gla
9985,2022-01-05,2,ford,Ford Transit Variants,New Retail CV,34830.0,30737.47,4092.53,,ford,Ford Transit Variants
9986,2022-01-31,5,volvo,v90,Used Sale BFC VAT Q,22290.8333,20500.0,1790.8333,9935.0,volvo,Other
9987,2022-02-11,11,ford,Ford Fiesta Variants,Used Sale BFC Margin,9499.0,7526.89,1643.425,20804.0,ford,Ford Fiesta Variants
9989,2022-03-16,5,volvo,xc40,Used PX Margin,33000.0,26916.67,5069.4416666,21186.0,volvo,Other
9990,2022-06-21,3,volvo,v40,Used Sale BFC VAT Q,13762.57,13666.67,95.9,36335.0,volvo,Other
9992,2022-03-08,6,volkswagen,Volkswagen Golf Variants,Used Sale BFC Margin,19500.0,18500.0,833.3333333,53000.0,volkswagen,Volkswagen Golf Variants
9993,2022-01-26,11,mercedes-benz,gla,Used Sale BFC VAT Q,21103.3333,19083.33,2020.0033,5317.0,mercedes-benz,gla
9994,2022-01-28,2,volkswagen,amarok,Used Sale BFC CV VAT Q,13900.0,14490.0,-590.0,107101.0,volkswagen,Other
9996,2022-02-18,1,ford,Ford Fiesta Variants,Used Sale BFC Margin,18495.0,16000.0,2079.1666666,20000.0,ford,Ford Fiesta Variants
9997,2022-01-27,3,ford,Ford Kuga Variants,Used Sale BFC Margin,17495.0,15000.0,2079.1666666,36000.0,ford,Ford Kuga Variants
9998,2022-01-31,4,ford,Ford Focus Variants,Used PX Margin,23899.0,21750.0,1790.8333333,13540.0,ford,Ford Focus Variants
10002,2022-03-10,8,seat,ibiza,Used PX Margin,13500.0,14301.63,-801.63,19282.0,seat,ibiza
10003,2022-01-07,6,mazda,,Used PX Margin,2450.0,1800.0,541.6666666,47512.0,Other,
10004,2022-01-10,6,ford,Ford Puma Variants,New Motabilitiy,18154.17,17811.63,342.54,,ford,Ford Puma Variants
10005,2022-01-03,11,ford,Ford Focus Variants,New Motabilitiy,20454.17,19840.54,613.63,,ford,Ford Focus Variants
10006,2022-02-23,1,ford,Ford Ranger Variants,Used Sale BFC CV VAT Q,29495.0,26500.0,2995.0,12727.0,ford,Ford Ranger Variants
10007,2022-02-22,11,volkswagen,Volkswagen Golf Variants,Used PX Margin,18499.0,15500.0,2499.1666666,58160.0,volkswagen,Volkswagen Golf Variants
10008,2022-01-07,2,ford,mustang mach-e,New Retail,38808.33,37808.33,1000.0,0.0,ford,mustang mach-e
10009,2022-02-02,7,ford,Ford Kuga Variants,Used PX Margin,13600.0,11000.0,2166.6666666,18425.0,ford,Ford Kuga Variants
10010,2022-01-05,11,ford,Ford Puma Variants,New Trade,22734.38,22734.38,0.0,,ford,Ford Puma Variants
10011,2022-01-11,10,ford,Ford Focus Variants,New Fleet,20337.5,19727.38,610.12,0.0,ford,Ford Focus Variants
10013,2022-01-10,11,ford,Ford Ranger Variants,New Retail CV,46975.0,42690.94,4284.06,,ford,Ford Ranger Variants
10016,2022-01-27,3,ford,Ford Fiesta Variants,Used PX Margin,3500.0,2200.0,1083.3333333,62439.0,ford,Ford Fiesta Variants
10017,2022-01-06,4,ford,ford newtrade,New Trade,18377.46,18579.54,-202.08,,ford,ford newtrade
10018,2022-01-24,10,ford,Ford Fiesta Variants,Used PX Margin,5999.0,3200.0,2332.5,92433.0,ford,Ford Fiesta Variants
10019,2022-01-10,7,ford,Ford Kuga Variants,New Retail,30395.83,29766.88,628.95,0.0,ford,Ford Kuga Variants
10020,2022-01-14,11,jaguar,xe,Used PX Margin,15999.0,13539.49,2049.5916666,59971.0,jaguar,Other
10021,2022-03-15,5,ford,Ford Transit Variants,Used Sale BFC CV VAT Q,29140.0,26000.0,3140.0,27874.0,ford,Ford Transit Variants
10022,2022-01-26,7,ford,Ford Focus Variants,Used PX Margin,12526.0,9000.0,2938.3333333,20492.0,ford,Ford Focus Variants
10023,2022-04-22,11,kia,sportage,Used PX Margin,18824.0,18600.0,186.6666666,41031.0,kia,sportage
10024,2022-01-31,9,ford,Ford Mondeo Variants,Used PX Margin,9899.0,7650.0,1874.1666666,55626.0,ford,Ford Mondeo Variants
10025,2022-01-07,11,ford,ford newtrade,New Trade,54954.17,54954.17,0.0,,ford,ford newtrade
10026,2022-01-07,1,ford,Ford Transit Variants,New Retail CV,51870.0,45775.28,6094.72,,ford,Ford Transit Variants
